[DEBUG] 2023-11-15 14:09:37,735 | gen_vcard.py:57 | 1. Generated Gonzalez_Lori
[DEBUG] 2023-11-15 15:27:48,218 | gen_vcard.py:69 | 29. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 15:27:48,396 | gen_vcard.py:69 | 30. Generated Fisher_Eric.qr.png
[DEBUG] 2023-11-15 15:27:48,573 | gen_vcard.py:69 | 31. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:27:48,756 | gen_vcard.py:69 | 32. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:27:48,986 | gen_vcard.py:69 | 33. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:27:49,206 | gen_vcard.py:69 | 34. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:27:49,400 | gen_vcard.py:69 | 35. Generated Mcfarland_Laura.qr.png
[DEBUG] 2023-11-15 15:27:49,589 | gen_vcard.py:69 | 36. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:27:49,760 | gen_vcard.py:69 | 37. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:27:49,948 | gen_vcard.py:69 | 38. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:27:50,121 | gen_vcard.py:69 | 39. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:27:50,307 | gen_vcard.py:69 | 40. Generated Velazquez_Sara.qr.png
[DEBUG] 2023-11-15 15:27:50,501 | gen_vcard.py:69 | 41. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:27:50,687 | gen_vcard.py:69 | 42. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:27:50,871 | gen_vcard.py:69 | 43. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:27:51,058 | gen_vcard.py:69 | 44. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:27:51,246 | gen_vcard.py:69 | 45. Generated Wilson_Michael.qr.png
[DEBUG] 2023-11-15 15:27:51,432 | gen_vcard.py:69 | 46. Generated Lewis_Amy.qr.png
[DEBUG] 2023-11-15 15:27:51,619 | gen_vcard.py:69 | 47. Generated Lewis_Amy.qr.png
[DEBUG] 2023-11-15 15:27:51,801 | gen_vcard.py:69 | 48. Generated Lewis_Amy.qr.png
[DEBUG] 2023-11-15 15:27:51,987 | gen_vcard.py:69 | 49. Generated Lewis_Amy.qr.png
[DEBUG] 2023-11-15 15:27:52,160 | gen_vcard.py:69 | 50. Generated Lewis_Amy.qr.png
[DEBUG] 2023-11-15 15:27:52,351 | gen_vcard.py:69 | 51. Generated Peterson_Roy.qr.png
[DEBUG] 2023-11-15 15:27:52,523 | gen_vcard.py:69 | 52. Generated Peterson_Roy.qr.png
[DEBUG] 2023-11-15 15:27:52,702 | gen_vcard.py:69 | 53. Generated Peterson_Roy.qr.png
[DEBUG] 2023-11-15 15:27:52,879 | gen_vcard.py:69 | 54. Generated Peterson_Roy.qr.png
[DEBUG] 2023-11-15 15:27:53,056 | gen_vcard.py:69 | 55. Generated Peterson_Roy.qr.png
[DEBUG] 2023-11-15 15:27:53,234 | gen_vcard.py:69 | 56. Generated Chavez_Andrew.qr.png
[DEBUG] 2023-11-15 15:27:53,421 | gen_vcard.py:69 | 57. Generated Chavez_Andrew.qr.png
[DEBUG] 2023-11-15 15:27:53,621 | gen_vcard.py:69 | 58. Generated Chavez_Andrew.qr.png
[DEBUG] 2023-11-15 15:27:53,820 | gen_vcard.py:69 | 59. Generated Chavez_Andrew.qr.png
[DEBUG] 2023-11-15 15:27:54,003 | gen_vcard.py:69 | 60. Generated Chavez_Andrew.qr.png
[DEBUG] 2023-11-15 15:27:54,173 | gen_vcard.py:69 | 61. Generated Dodson_Kenneth.qr.png
[DEBUG] 2023-11-15 15:27:54,356 | gen_vcard.py:69 | 62. Generated Dodson_Kenneth.qr.png
[DEBUG] 2023-11-15 15:27:54,528 | gen_vcard.py:69 | 63. Generated Dodson_Kenneth.qr.png
[DEBUG] 2023-11-15 15:27:54,729 | gen_vcard.py:69 | 64. Generated Dodson_Kenneth.qr.png
[DEBUG] 2023-11-15 15:27:54,917 | gen_vcard.py:69 | 65. Generated Dodson_Kenneth.qr.png
[DEBUG] 2023-11-15 15:27:55,092 | gen_vcard.py:69 | 66. Generated Hood_Jeremy.qr.png
[DEBUG] 2023-11-15 15:27:55,266 | gen_vcard.py:69 | 67. Generated Hood_Jeremy.qr.png
[DEBUG] 2023-11-15 15:27:55,448 | gen_vcard.py:69 | 68. Generated Hood_Jeremy.qr.png
[DEBUG] 2023-11-15 15:27:55,626 | gen_vcard.py:69 | 69. Generated Hood_Jeremy.qr.png
[DEBUG] 2023-11-15 15:27:55,814 | gen_vcard.py:69 | 70. Generated Hood_Jeremy.qr.png
[DEBUG] 2023-11-15 15:27:56,003 | gen_vcard.py:69 | 71. Generated Chambers_Michelle.qr.png
[DEBUG] 2023-11-15 15:27:56,171 | gen_vcard.py:69 | 72. Generated Chambers_Michelle.qr.png
[DEBUG] 2023-11-15 15:27:56,352 | gen_vcard.py:69 | 73. Generated Chambers_Michelle.qr.png
[DEBUG] 2023-11-15 15:27:56,523 | gen_vcard.py:69 | 74. Generated Chambers_Michelle.qr.png
[DEBUG] 2023-11-15 15:27:56,692 | gen_vcard.py:69 | 75. Generated Chambers_Michelle.qr.png
[DEBUG] 2023-11-15 15:27:56,871 | gen_vcard.py:69 | 76. Generated Brown_Kathryn.qr.png
[DEBUG] 2023-11-15 15:27:57,059 | gen_vcard.py:69 | 77. Generated Brown_Kathryn.qr.png
[DEBUG] 2023-11-15 15:27:57,250 | gen_vcard.py:69 | 78. Generated Brown_Kathryn.qr.png
[DEBUG] 2023-11-15 15:27:57,429 | gen_vcard.py:69 | 79. Generated Brown_Kathryn.qr.png
[DEBUG] 2023-11-15 15:27:57,602 | gen_vcard.py:69 | 80. Generated Brown_Kathryn.qr.png
[DEBUG] 2023-11-15 15:27:57,755 | gen_vcard.py:69 | 81. Generated Carney_Paul.qr.png
[DEBUG] 2023-11-15 15:27:57,940 | gen_vcard.py:69 | 82. Generated Carney_Paul.qr.png
[DEBUG] 2023-11-15 15:27:58,122 | gen_vcard.py:69 | 83. Generated Carney_Paul.qr.png
[DEBUG] 2023-11-15 15:27:58,310 | gen_vcard.py:69 | 84. Generated Carney_Paul.qr.png
[DEBUG] 2023-11-15 15:27:58,464 | gen_vcard.py:69 | 85. Generated Carney_Paul.qr.png
[DEBUG] 2023-11-15 15:27:58,651 | gen_vcard.py:69 | 86. Generated Miller_Veronica.qr.png
[DEBUG] 2023-11-15 15:27:58,837 | gen_vcard.py:69 | 87. Generated Miller_Veronica.qr.png
[DEBUG] 2023-11-15 15:27:59,023 | gen_vcard.py:69 | 88. Generated Miller_Veronica.qr.png
[DEBUG] 2023-11-15 15:27:59,202 | gen_vcard.py:69 | 89. Generated Miller_Veronica.qr.png
[DEBUG] 2023-11-15 15:27:59,382 | gen_vcard.py:69 | 90. Generated Miller_Veronica.qr.png
[DEBUG] 2023-11-15 15:27:59,554 | gen_vcard.py:69 | 91. Generated Gomez_Kevin.qr.png
[DEBUG] 2023-11-15 15:27:59,734 | gen_vcard.py:69 | 92. Generated Gomez_Kevin.qr.png
[DEBUG] 2023-11-15 15:27:59,921 | gen_vcard.py:69 | 93. Generated Gomez_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:00,101 | gen_vcard.py:69 | 94. Generated Gomez_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:00,276 | gen_vcard.py:69 | 95. Generated Gomez_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:00,459 | gen_vcard.py:69 | 96. Generated Lyons_Karl.qr.png
[DEBUG] 2023-11-15 15:28:00,649 | gen_vcard.py:69 | 97. Generated Lyons_Karl.qr.png
[DEBUG] 2023-11-15 15:28:00,844 | gen_vcard.py:69 | 98. Generated Lyons_Karl.qr.png
[DEBUG] 2023-11-15 15:28:01,030 | gen_vcard.py:69 | 99. Generated Lyons_Karl.qr.png
[DEBUG] 2023-11-15 15:28:01,204 | gen_vcard.py:69 | 100. Generated Lyons_Karl.qr.png
[DEBUG] 2023-11-15 15:28:01,379 | gen_vcard.py:69 | 101. Generated Harris_Ryan.qr.png
[DEBUG] 2023-11-15 15:28:01,543 | gen_vcard.py:69 | 102. Generated Harris_Ryan.qr.png
[DEBUG] 2023-11-15 15:28:01,728 | gen_vcard.py:69 | 103. Generated Harris_Ryan.qr.png
[DEBUG] 2023-11-15 15:28:01,929 | gen_vcard.py:69 | 104. Generated Harris_Ryan.qr.png
[DEBUG] 2023-11-15 15:28:02,127 | gen_vcard.py:69 | 105. Generated Harris_Ryan.qr.png
[DEBUG] 2023-11-15 15:28:02,319 | gen_vcard.py:69 | 106. Generated Banks_Jeffrey.qr.png
[DEBUG] 2023-11-15 15:28:02,510 | gen_vcard.py:69 | 107. Generated Banks_Jeffrey.qr.png
[DEBUG] 2023-11-15 15:28:02,685 | gen_vcard.py:69 | 108. Generated Banks_Jeffrey.qr.png
[DEBUG] 2023-11-15 15:28:02,831 | gen_vcard.py:69 | 109. Generated Banks_Jeffrey.qr.png
[DEBUG] 2023-11-15 15:28:03,022 | gen_vcard.py:69 | 110. Generated Banks_Jeffrey.qr.png
[DEBUG] 2023-11-15 15:28:03,209 | gen_vcard.py:69 | 111. Generated Vazquez_Gabriel.qr.png
[DEBUG] 2023-11-15 15:28:03,393 | gen_vcard.py:69 | 112. Generated Vazquez_Gabriel.qr.png
[DEBUG] 2023-11-15 15:28:03,562 | gen_vcard.py:69 | 113. Generated Vazquez_Gabriel.qr.png
[DEBUG] 2023-11-15 15:28:03,745 | gen_vcard.py:69 | 114. Generated Vazquez_Gabriel.qr.png
[DEBUG] 2023-11-15 15:28:03,934 | gen_vcard.py:69 | 115. Generated Vazquez_Gabriel.qr.png
[DEBUG] 2023-11-15 15:28:04,119 | gen_vcard.py:69 | 116. Generated Summers_Erin.qr.png
[DEBUG] 2023-11-15 15:28:04,303 | gen_vcard.py:69 | 117. Generated Summers_Erin.qr.png
[DEBUG] 2023-11-15 15:28:04,471 | gen_vcard.py:69 | 118. Generated Summers_Erin.qr.png
[DEBUG] 2023-11-15 15:28:04,618 | gen_vcard.py:69 | 119. Generated Summers_Erin.qr.png
[DEBUG] 2023-11-15 15:28:04,794 | gen_vcard.py:69 | 120. Generated Summers_Erin.qr.png
[DEBUG] 2023-11-15 15:28:04,977 | gen_vcard.py:69 | 121. Generated Thomas_Eric.qr.png
[DEBUG] 2023-11-15 15:28:05,150 | gen_vcard.py:69 | 122. Generated Thomas_Eric.qr.png
[DEBUG] 2023-11-15 15:28:05,333 | gen_vcard.py:69 | 123. Generated Thomas_Eric.qr.png
[DEBUG] 2023-11-15 15:28:05,484 | gen_vcard.py:69 | 124. Generated Thomas_Eric.qr.png
[DEBUG] 2023-11-15 15:28:05,670 | gen_vcard.py:69 | 125. Generated Thomas_Eric.qr.png
[DEBUG] 2023-11-15 15:28:05,831 | gen_vcard.py:69 | 126. Generated Warner_Danny.qr.png
[DEBUG] 2023-11-15 15:28:06,018 | gen_vcard.py:69 | 127. Generated Warner_Danny.qr.png
[DEBUG] 2023-11-15 15:28:06,185 | gen_vcard.py:69 | 128. Generated Warner_Danny.qr.png
[DEBUG] 2023-11-15 15:28:06,333 | gen_vcard.py:69 | 129. Generated Warner_Danny.qr.png
[DEBUG] 2023-11-15 15:28:06,511 | gen_vcard.py:69 | 130. Generated Warner_Danny.qr.png
[DEBUG] 2023-11-15 15:28:06,688 | gen_vcard.py:69 | 131. Generated Kelley_Sarah.qr.png
[DEBUG] 2023-11-15 15:28:06,888 | gen_vcard.py:69 | 132. Generated Kelley_Sarah.qr.png
[DEBUG] 2023-11-15 15:28:07,081 | gen_vcard.py:69 | 133. Generated Kelley_Sarah.qr.png
[DEBUG] 2023-11-15 15:28:07,227 | gen_vcard.py:69 | 134. Generated Kelley_Sarah.qr.png
[DEBUG] 2023-11-15 15:28:07,411 | gen_vcard.py:69 | 135. Generated Kelley_Sarah.qr.png
[DEBUG] 2023-11-15 15:28:07,577 | gen_vcard.py:69 | 136. Generated Mccarty_Nicholas.qr.png
[DEBUG] 2023-11-15 15:28:07,720 | gen_vcard.py:69 | 137. Generated Mccarty_Nicholas.qr.png
[DEBUG] 2023-11-15 15:28:07,915 | gen_vcard.py:69 | 138. Generated Mccarty_Nicholas.qr.png
[DEBUG] 2023-11-15 15:28:08,095 | gen_vcard.py:69 | 139. Generated Mccarty_Nicholas.qr.png
[DEBUG] 2023-11-15 15:28:08,276 | gen_vcard.py:69 | 140. Generated Mccarty_Nicholas.qr.png
[DEBUG] 2023-11-15 15:28:08,458 | gen_vcard.py:69 | 141. Generated Sanders_Lisa.qr.png
[DEBUG] 2023-11-15 15:28:08,643 | gen_vcard.py:69 | 142. Generated Sanders_Lisa.qr.png
[DEBUG] 2023-11-15 15:28:08,811 | gen_vcard.py:69 | 143. Generated Sanders_Lisa.qr.png
[DEBUG] 2023-11-15 15:28:08,990 | gen_vcard.py:69 | 144. Generated Sanders_Lisa.qr.png
[DEBUG] 2023-11-15 15:28:09,179 | gen_vcard.py:69 | 145. Generated Sanders_Lisa.qr.png
[DEBUG] 2023-11-15 15:28:09,370 | gen_vcard.py:69 | 146. Generated Garcia_Brett.qr.png
[DEBUG] 2023-11-15 15:28:09,556 | gen_vcard.py:69 | 147. Generated Garcia_Brett.qr.png
[DEBUG] 2023-11-15 15:28:09,729 | gen_vcard.py:69 | 148. Generated Garcia_Brett.qr.png
[DEBUG] 2023-11-15 15:28:09,877 | gen_vcard.py:69 | 149. Generated Garcia_Brett.qr.png
[DEBUG] 2023-11-15 15:28:10,062 | gen_vcard.py:69 | 150. Generated Garcia_Brett.qr.png
[DEBUG] 2023-11-15 15:28:10,234 | gen_vcard.py:69 | 151. Generated Richardson_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:10,414 | gen_vcard.py:69 | 152. Generated Richardson_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:10,585 | gen_vcard.py:69 | 153. Generated Richardson_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:10,730 | gen_vcard.py:69 | 154. Generated Richardson_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:10,917 | gen_vcard.py:69 | 155. Generated Richardson_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:11,104 | gen_vcard.py:69 | 156. Generated Davis_Patrick.qr.png
[DEBUG] 2023-11-15 15:28:11,276 | gen_vcard.py:69 | 157. Generated Davis_Patrick.qr.png
[DEBUG] 2023-11-15 15:28:11,427 | gen_vcard.py:69 | 158. Generated Davis_Patrick.qr.png
[DEBUG] 2023-11-15 15:28:11,621 | gen_vcard.py:69 | 159. Generated Davis_Patrick.qr.png
[DEBUG] 2023-11-15 15:28:11,795 | gen_vcard.py:69 | 160. Generated Davis_Patrick.qr.png
[DEBUG] 2023-11-15 15:28:11,964 | gen_vcard.py:69 | 161. Generated Warren_Billy.qr.png
[DEBUG] 2023-11-15 15:28:12,155 | gen_vcard.py:69 | 162. Generated Warren_Billy.qr.png
[DEBUG] 2023-11-15 15:28:12,333 | gen_vcard.py:69 | 163. Generated Warren_Billy.qr.png
[DEBUG] 2023-11-15 15:28:12,511 | gen_vcard.py:69 | 164. Generated Warren_Billy.qr.png
[DEBUG] 2023-11-15 15:28:12,684 | gen_vcard.py:69 | 165. Generated Warren_Billy.qr.png
[DEBUG] 2023-11-15 15:28:12,860 | gen_vcard.py:69 | 166. Generated Evans_Alyssa.qr.png
[DEBUG] 2023-11-15 15:28:13,026 | gen_vcard.py:69 | 167. Generated Evans_Alyssa.qr.png
[DEBUG] 2023-11-15 15:28:13,192 | gen_vcard.py:69 | 168. Generated Evans_Alyssa.qr.png
[DEBUG] 2023-11-15 15:28:13,365 | gen_vcard.py:69 | 169. Generated Evans_Alyssa.qr.png
[DEBUG] 2023-11-15 15:28:13,544 | gen_vcard.py:69 | 170. Generated Evans_Alyssa.qr.png
[DEBUG] 2023-11-15 15:28:13,726 | gen_vcard.py:69 | 171. Generated Evans_Travis.qr.png
[DEBUG] 2023-11-15 15:28:13,881 | gen_vcard.py:69 | 172. Generated Evans_Travis.qr.png
[DEBUG] 2023-11-15 15:28:14,074 | gen_vcard.py:69 | 173. Generated Evans_Travis.qr.png
[DEBUG] 2023-11-15 15:28:14,257 | gen_vcard.py:69 | 174. Generated Evans_Travis.qr.png
[DEBUG] 2023-11-15 15:28:14,437 | gen_vcard.py:69 | 175. Generated Evans_Travis.qr.png
[DEBUG] 2023-11-15 15:28:14,637 | gen_vcard.py:69 | 176. Generated Marshall_Elizabeth.qr.png
[DEBUG] 2023-11-15 15:28:14,825 | gen_vcard.py:69 | 177. Generated Marshall_Elizabeth.qr.png
[DEBUG] 2023-11-15 15:28:15,020 | gen_vcard.py:69 | 178. Generated Marshall_Elizabeth.qr.png
[DEBUG] 2023-11-15 15:28:15,225 | gen_vcard.py:69 | 179. Generated Marshall_Elizabeth.qr.png
[DEBUG] 2023-11-15 15:28:15,412 | gen_vcard.py:69 | 180. Generated Marshall_Elizabeth.qr.png
[DEBUG] 2023-11-15 15:28:15,593 | gen_vcard.py:69 | 181. Generated Miller_Ashley.qr.png
[DEBUG] 2023-11-15 15:28:15,740 | gen_vcard.py:69 | 182. Generated Miller_Ashley.qr.png
[DEBUG] 2023-11-15 15:28:15,923 | gen_vcard.py:69 | 183. Generated Miller_Ashley.qr.png
[DEBUG] 2023-11-15 15:28:16,121 | gen_vcard.py:69 | 184. Generated Miller_Ashley.qr.png
[DEBUG] 2023-11-15 15:28:16,291 | gen_vcard.py:69 | 185. Generated Miller_Ashley.qr.png
[DEBUG] 2023-11-15 15:28:16,466 | gen_vcard.py:69 | 186. Generated Stark_Brian.qr.png
[DEBUG] 2023-11-15 15:28:16,612 | gen_vcard.py:69 | 187. Generated Stark_Brian.qr.png
[DEBUG] 2023-11-15 15:28:16,795 | gen_vcard.py:69 | 188. Generated Stark_Brian.qr.png
[DEBUG] 2023-11-15 15:28:16,939 | gen_vcard.py:69 | 189. Generated Stark_Brian.qr.png
[DEBUG] 2023-11-15 15:28:17,126 | gen_vcard.py:69 | 190. Generated Stark_Brian.qr.png
[DEBUG] 2023-11-15 15:28:17,307 | gen_vcard.py:69 | 191. Generated Hendrix_Chad.qr.png
[DEBUG] 2023-11-15 15:28:17,496 | gen_vcard.py:69 | 192. Generated Hendrix_Chad.qr.png
[DEBUG] 2023-11-15 15:28:17,682 | gen_vcard.py:69 | 193. Generated Hendrix_Chad.qr.png
[DEBUG] 2023-11-15 15:28:17,874 | gen_vcard.py:69 | 194. Generated Hendrix_Chad.qr.png
[DEBUG] 2023-11-15 15:28:18,064 | gen_vcard.py:69 | 195. Generated Hendrix_Chad.qr.png
[DEBUG] 2023-11-15 15:28:18,229 | gen_vcard.py:69 | 196. Generated Harris_Brian.qr.png
[DEBUG] 2023-11-15 15:28:18,408 | gen_vcard.py:69 | 197. Generated Harris_Brian.qr.png
[DEBUG] 2023-11-15 15:28:18,583 | gen_vcard.py:69 | 198. Generated Harris_Brian.qr.png
[DEBUG] 2023-11-15 15:28:18,780 | gen_vcard.py:69 | 199. Generated Harris_Brian.qr.png
[DEBUG] 2023-11-15 15:28:18,973 | gen_vcard.py:69 | 200. Generated Harris_Brian.qr.png
[DEBUG] 2023-11-15 15:28:19,125 | gen_vcard.py:69 | 201. Generated Lewis_Rachel.qr.png
[DEBUG] 2023-11-15 15:28:19,312 | gen_vcard.py:69 | 202. Generated Lewis_Rachel.qr.png
[DEBUG] 2023-11-15 15:28:19,491 | gen_vcard.py:69 | 203. Generated Lewis_Rachel.qr.png
[DEBUG] 2023-11-15 15:28:19,670 | gen_vcard.py:69 | 204. Generated Lewis_Rachel.qr.png
[DEBUG] 2023-11-15 15:28:19,869 | gen_vcard.py:69 | 205. Generated Lewis_Rachel.qr.png
[DEBUG] 2023-11-15 15:28:20,057 | gen_vcard.py:69 | 206. Generated Anderson_Brent.qr.png
[DEBUG] 2023-11-15 15:28:20,229 | gen_vcard.py:69 | 207. Generated Anderson_Brent.qr.png
[DEBUG] 2023-11-15 15:28:20,399 | gen_vcard.py:69 | 208. Generated Anderson_Brent.qr.png
[DEBUG] 2023-11-15 15:28:20,546 | gen_vcard.py:69 | 209. Generated Anderson_Brent.qr.png
[DEBUG] 2023-11-15 15:28:20,726 | gen_vcard.py:69 | 210. Generated Anderson_Brent.qr.png
[DEBUG] 2023-11-15 15:28:20,911 | gen_vcard.py:69 | 211. Generated Nelson_Brian.qr.png
[DEBUG] 2023-11-15 15:28:21,054 | gen_vcard.py:69 | 212. Generated Nelson_Brian.qr.png
[DEBUG] 2023-11-15 15:28:21,245 | gen_vcard.py:69 | 213. Generated Nelson_Brian.qr.png
[DEBUG] 2023-11-15 15:28:21,441 | gen_vcard.py:69 | 214. Generated Nelson_Brian.qr.png
[DEBUG] 2023-11-15 15:28:21,592 | gen_vcard.py:69 | 215. Generated Nelson_Brian.qr.png
[DEBUG] 2023-11-15 15:28:21,775 | gen_vcard.py:69 | 216. Generated Myers_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:21,955 | gen_vcard.py:69 | 217. Generated Myers_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:22,112 | gen_vcard.py:69 | 218. Generated Myers_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:22,320 | gen_vcard.py:69 | 219. Generated Myers_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:22,506 | gen_vcard.py:69 | 220. Generated Myers_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:22,650 | gen_vcard.py:69 | 221. Generated Beltran_Jennifer.qr.png
[DEBUG] 2023-11-15 15:28:22,835 | gen_vcard.py:69 | 222. Generated Beltran_Jennifer.qr.png
[DEBUG] 2023-11-15 15:28:22,981 | gen_vcard.py:69 | 223. Generated Beltran_Jennifer.qr.png
[DEBUG] 2023-11-15 15:28:23,180 | gen_vcard.py:69 | 224. Generated Beltran_Jennifer.qr.png
[DEBUG] 2023-11-15 15:28:23,374 | gen_vcard.py:69 | 225. Generated Beltran_Jennifer.qr.png
[DEBUG] 2023-11-15 15:28:23,571 | gen_vcard.py:69 | 226. Generated Gonzalez_Laura.qr.png
[DEBUG] 2023-11-15 15:28:23,760 | gen_vcard.py:69 | 227. Generated Gonzalez_Laura.qr.png
[DEBUG] 2023-11-15 15:28:23,943 | gen_vcard.py:69 | 228. Generated Gonzalez_Laura.qr.png
[DEBUG] 2023-11-15 15:28:24,121 | gen_vcard.py:69 | 229. Generated Gonzalez_Laura.qr.png
[DEBUG] 2023-11-15 15:28:24,308 | gen_vcard.py:69 | 230. Generated Gonzalez_Laura.qr.png
[DEBUG] 2023-11-15 15:28:24,509 | gen_vcard.py:69 | 231. Generated Powell_Elaine.qr.png
[DEBUG] 2023-11-15 15:28:24,708 | gen_vcard.py:69 | 232. Generated Powell_Elaine.qr.png
[DEBUG] 2023-11-15 15:28:24,894 | gen_vcard.py:69 | 233. Generated Powell_Elaine.qr.png
[DEBUG] 2023-11-15 15:28:25,075 | gen_vcard.py:69 | 234. Generated Powell_Elaine.qr.png
[DEBUG] 2023-11-15 15:28:25,263 | gen_vcard.py:69 | 235. Generated Powell_Elaine.qr.png
[DEBUG] 2023-11-15 15:28:25,438 | gen_vcard.py:69 | 236. Generated Jackson_Mary.qr.png
[DEBUG] 2023-11-15 15:28:25,621 | gen_vcard.py:69 | 237. Generated Jackson_Mary.qr.png
[DEBUG] 2023-11-15 15:28:25,808 | gen_vcard.py:69 | 238. Generated Jackson_Mary.qr.png
[DEBUG] 2023-11-15 15:28:26,008 | gen_vcard.py:69 | 239. Generated Jackson_Mary.qr.png
[DEBUG] 2023-11-15 15:28:26,187 | gen_vcard.py:69 | 240. Generated Jackson_Mary.qr.png
[DEBUG] 2023-11-15 15:28:26,374 | gen_vcard.py:69 | 241. Generated Munoz_Aaron.qr.png
[DEBUG] 2023-11-15 15:28:26,565 | gen_vcard.py:69 | 242. Generated Munoz_Aaron.qr.png
[DEBUG] 2023-11-15 15:28:26,751 | gen_vcard.py:69 | 243. Generated Munoz_Aaron.qr.png
[DEBUG] 2023-11-15 15:28:26,947 | gen_vcard.py:69 | 244. Generated Munoz_Aaron.qr.png
[DEBUG] 2023-11-15 15:28:27,105 | gen_vcard.py:69 | 245. Generated Munoz_Aaron.qr.png
[DEBUG] 2023-11-15 15:28:27,291 | gen_vcard.py:69 | 246. Generated Vasquez_Todd.qr.png
[DEBUG] 2023-11-15 15:28:27,467 | gen_vcard.py:69 | 247. Generated Vasquez_Todd.qr.png
[DEBUG] 2023-11-15 15:28:27,649 | gen_vcard.py:69 | 248. Generated Vasquez_Todd.qr.png
[DEBUG] 2023-11-15 15:28:27,831 | gen_vcard.py:69 | 249. Generated Vasquez_Todd.qr.png
[DEBUG] 2023-11-15 15:28:28,003 | gen_vcard.py:69 | 250. Generated Vasquez_Todd.qr.png
[DEBUG] 2023-11-15 15:28:28,150 | gen_vcard.py:69 | 251. Generated Simmons_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:28,326 | gen_vcard.py:69 | 252. Generated Simmons_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:28,520 | gen_vcard.py:69 | 253. Generated Simmons_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:28,707 | gen_vcard.py:69 | 254. Generated Simmons_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:28,898 | gen_vcard.py:69 | 255. Generated Simmons_Thomas.qr.png
[DEBUG] 2023-11-15 15:28:29,071 | gen_vcard.py:69 | 256. Generated Mcguire_Cathy.qr.png
[DEBUG] 2023-11-15 15:28:29,241 | gen_vcard.py:69 | 257. Generated Mcguire_Cathy.qr.png
[DEBUG] 2023-11-15 15:28:29,419 | gen_vcard.py:69 | 258. Generated Mcguire_Cathy.qr.png
[DEBUG] 2023-11-15 15:28:29,594 | gen_vcard.py:69 | 259. Generated Mcguire_Cathy.qr.png
[DEBUG] 2023-11-15 15:28:29,743 | gen_vcard.py:69 | 260. Generated Mcguire_Cathy.qr.png
[DEBUG] 2023-11-15 15:28:29,925 | gen_vcard.py:69 | 261. Generated Evans_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:30,105 | gen_vcard.py:69 | 262. Generated Evans_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:30,280 | gen_vcard.py:69 | 263. Generated Evans_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:30,435 | gen_vcard.py:69 | 264. Generated Evans_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:30,619 | gen_vcard.py:69 | 265. Generated Evans_Kevin.qr.png
[DEBUG] 2023-11-15 15:28:30,788 | gen_vcard.py:69 | 266. Generated Gray_Benjamin.qr.png
[DEBUG] 2023-11-15 15:28:30,980 | gen_vcard.py:69 | 267. Generated Gray_Benjamin.qr.png
[DEBUG] 2023-11-15 15:28:31,164 | gen_vcard.py:69 | 268. Generated Gray_Benjamin.qr.png
[DEBUG] 2023-11-15 15:28:31,332 | gen_vcard.py:69 | 269. Generated Gray_Benjamin.qr.png
[DEBUG] 2023-11-15 15:28:31,505 | gen_vcard.py:69 | 270. Generated Gray_Benjamin.qr.png
[DEBUG] 2023-11-15 15:28:31,702 | gen_vcard.py:69 | 271. Generated Stokes_Kyle.qr.png
[DEBUG] 2023-11-15 15:28:31,899 | gen_vcard.py:69 | 272. Generated Stokes_Kyle.qr.png
[DEBUG] 2023-11-15 15:28:32,083 | gen_vcard.py:69 | 273. Generated Stokes_Kyle.qr.png
[DEBUG] 2023-11-15 15:28:32,269 | gen_vcard.py:69 | 274. Generated Stokes_Kyle.qr.png
